Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Bosnia and Herzegovina,BIH,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",DT.NFL.DPNG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3696000.0,48583000.0,35897000.0,294053000.0,531654000.0,1097716000.0,1149843000.0,2497731000.0,1726811000.0,33505000.0,-101997000.0,6376560000.0,400642000.0,344243000.0,-443530000.0,-895900000.0,35641000.0,1496521000.0,2669376000.0,23463000.0,726166000.0,-619219000.0,30694000.0,474127000.0,
Bosnia and Herzegovina,BIH,Net foreign assets (current LCU),FM.AST.NFRG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1984906801.61464,-1911037881.37191,-1273357387.61279,-1050991627.66824,2569266538.46377,2121236752.56879,1928415986.29676,2749250809.42385,2781341222.9148498,4140407046.31412,5467082065.73314,3429757887.92893,4043830609.4354897,4904289153.32026,5398944819.41117,5485313123.52451,6403344367.62893,7519203338.00153,8493901927.617021,9724796799.10706,10783732284.0458,12466131359.9663,13950553250.3378,16014518475.1994,19113438461.1954,19273413861.7285,20500012984.2551,22288478143.9465
Bosnia and Herzegovina,BIH,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4306207533003324,-0.3980779080553103,0.6757652226894841,2.121566240059065,6.735405749787233,1.8126106834948352,2.2830090412729667,3.4222588178129474,2.948183195155383,2.298820167183926,0.6433719596884718,2.145093625049812,-2.290706207124279,-0.2230804099214331,1.423719871380258,2.832873539117581,3.544278100500573,1.013659046725378,2.3362161602614653,
Bosnia and Herzegovina,BIH,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76006021.4700001,-79843341.0900001,152370586.88,541409481.483,1670280968.88376,459767840.691001,598862083.1,897408998.4,789486725.3,628927536.064905,186120675.327663,649214837.969632,-728507041.423789,-75717439.65059,509476433.272381,983786101.639587,1387419677.54371,462410355.466574,1162964362.9242,
Bosnia and Herzegovina,BIH,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.249544702448118,1.4504748624420174,1.8116141612223875,1.7800759059908844,2.097147814593003,1.567933716501406,2.0997635824765126,2.228285974472401,3.3962300329582176,3.755953797704137,1.4588865172651688,1.7970967842338563,,,,,,,,
Bosnia and Herzegovina,BIH,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220548872.19,290924858.78,408480199.45,454263437.58,520061628.62,397705643.99,550794486.7,584316964.6,909468085.8,1027580495.98,422040376.07,543893228.7,,,,,,,,
Bosnia and Herzegovina,BIH,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.008016206907123,2.7457192842647324,0.916556054817556,-1.6050799586953102,-4.181932426339436,-2.1891448738527863,-1.1435924497265932,-1.612317639270065,-2.077415180706313,-4.028258912117848,0.3604876977592506,1.0629593296031816,2.220903741670958,1.6252412328829613,1.3915021636473888,-5.153741472694059,-1.1826868281235243,0.1057084016813758,-0.9704644553443306,
Bosnia and Herzegovina,BIH,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354421661.67,550714814.65,206663763.230001,-409605645.003,-1037057365.86,-555275559.598089,-299978731.700001,-422793375.6,-556305900.799999,-1102079661.7307,104285262.582401,321705757.211699,706307953.8964,551635641.210299,497947365.5436,-1789765466.855,-462966768.177301,48221993.139801,-483095526.9669,
Bosnia and Herzegovina,BIH,Net migration,SM.POP.NETM,-6481.0,-14655.0,-21531.0,-22611.0,-23922.0,-24330.0,-23196.0,-21195.0,-20704.0,-21229.0,-20714.0,-15829.0,-14807.0,-14043.0,-14345.0,-14348.0,-13778.0,-11834.0,-9382.0,-7454.0,-7368.0,-9384.0,-9298.0,-9599.0,-10321.0,-11429.0,-12941.0,-14853.0,-17058.0,-19634.0,-22829.0,-26483.0,-436814.0,-178416.0,-157427.0,126914.0,173193.0,80133.0,24335.0,25495.0,8138.0,9055.0,-13312.0,-27396.0,-68008.0,-37086.0,-38622.0,-65335.0,-68140.0,-68182.0,-67228.0,-64875.0,-66378.0,-37002.0,-35683.0,-33948.0,-32173.0,-30650.0,-29147.0,-27841.0,-26840.0,-25865.0,-485.0,-485.0,-4497.0
Bosnia and Herzegovina,BIH,Net ODA provided to the least developed countries (% of GNI),DC.ODA.TLDC.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Net ODA provided, to the least developed countries (current US$)",DC.ODA.TLDC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Net ODA provided, total (% of GNI)",DC.ODA.TOTL.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Net ODA provided, total (constant 2021 US$)",DC.ODA.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Net ODA provided, total (current US$)",DC.ODA.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.748795665286467,12.275819802783737,9.673469719217668,6.202560596267616,5.679093637383673,7.599132901517332,8.805216096524129,8.447581443749923,7.673061913808792,8.50068268086686,5.955703090407136,7.467715133211178,7.0931348134267,5.03858516308701,6.602652442043524,5.653431635419618,6.839756311033887,3.4620220861891697,,
Bosnia and Herzegovina,BIH,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001559664596556,0.0001975010032437,0.4007073769654365,2.3395151683254007,37.45591148578092,59.44946858628587,33.2213315564414,25.03118599958192,18.57485483746594,23.756299675560506,12.103942139719576,10.190357708635492,7.763804101918462,6.08659325597997,6.181195219441768,4.618085762575793,4.0495623562538405,3.388871131043304,2.262872229123064,2.177805328341652,2.9283936640897466,3.3296435723950446,3.2717366236649834,2.829401434219037,3.368156108441358,2.1579929620479525,2.602819286555956,2.4239286617392963,1.7483140700793214,2.252141062093096,2.1809289283807884,2.414977588351998,1.1725030343280387,,
Bosnia and Herzegovina,BIH,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.9276106683563,74.18409932967538,55.89734455352623,58.48792085901062,98.02531678723538,44.58399123563961,35.6191808298824,26.800334436076177,21.47691464007285,22.59573036537565,16.738662040763604,16.50889701940445,11.6937675106465,7.403343106587712,9.563707970648862,15.100261929874607,15.119114312126364,14.696274187347866,13.502585671714648,15.074697579059569,10.01648144880099,11.4739716553313,9.75805807804119,7.121140568461441,9.049931212007172,9.38582691321105,9.14135358513392,4.219505937155319,,
Bosnia and Herzegovina,BIH,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.298458594684902,28.719020394760182,17.429710673903546,14.370562027966006,11.454791928228,8.824520184128394,9.451985931465876,6.663169585978261,6.325992700508926,5.75180383255967,3.7585321736386303,4.504871119674142,5.610457769985477,5.72465151939558,5.657345155741427,5.11119652823477,5.724332465199648,3.899960186705005,4.713842047063034,3.974308710085662,2.8965142716529666,3.877761801684601,4.224806238442923,4.100920457496908,1.7460959555753663,,
Bosnia and Herzegovina,BIH,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022553085513594,0.0022478718893908,0.0022429857407746,3.705176474179312,17.98958168171079,109.67109337818717,259.9336164827114,219.8079805923531,214.5349149744325,223.7442694407445,311.41525631506147,177.39678282188635,153.1497816428534,132.70768000991285,129.69175541457017,165.68272898598065,131.79322280019468,132.1201304897799,137.19207971835596,113.60988274895176,102.67813062167426,134.11616107261997,167.24046281944536,154.76908191416723,144.34516052071154,176.78267659038653,101.28914645258874,128.45367398680278,128.48669212978106,105.1284344033714,137.65220340486016,132.95046807612167,173.94026482427878,88.58581400550922,,
Bosnia and Herzegovina,BIH,Net official aid received (constant 2021 US$),DT.ODA.OATL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Net official aid received (current US$),DT.ODA.OATL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Net official development assistance and official aid received (constant 2021 US$),DT.ODA.ALLD.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19999.9995529652,19999.9995529652,19999.9995529652,18629999.1607666,103819999.694824,650460021.972656,1295469970.70313,1214060058.59375,1321560058.59375,1396050048.82813,1973109985.35156,1257619995.11719,1086989990.23438,889359985.351563,733510009.765625,853400024.414063,651849975.585938,624840026.855469,586200012.207031,440589996.33789104,406450012.207031,532880004.882813,611950012.207031,584469970.703125,515530029.296875,615890014.648438,399250000.0,500279998.779297,488220001.220703,376980010.986328,495399993.896484,465149993.896484,564419982.910156,295260009.765625,,
Bosnia and Herzegovina,BIH,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.99977648258,9999.99977648258,9999.99977648258,15689999.5803833,70239997.8637695,408570007.324219,965799987.792969,851809997.558594,862049987.792969,914969970.703125,1286239990.23438,737929992.675781,640080017.089844,555780029.296875,541919982.910156,686090026.855469,539890014.648438,536840026.855469,550609985.351563,448480010.986328,398369995.117188,511179992.675781,625780029.296875,568020019.53125,521210021.972656,630200012.207031,356390014.64843804,446119995.117188,440540008.544922,356070007.324219,460519989.013672,438649993.896484,564419982.910156,283899993.896484,,
Bosnia and Herzegovina,BIH,Net official development assistance received (constant 2021 US$),DT.ODA.ODAT.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19999.9995529652,19999.9995529652,19999.9995529652,18629999.1607666,103819999.694824,650460021.972656,1295469970.70313,1214060058.59375,1321560058.59375,1396050048.82813,1973109985.35156,1257619995.11719,1086989990.23438,889359985.351563,733510009.765625,853400024.414063,651849975.585938,624840026.855469,586200012.207031,440589996.33789104,406450012.207031,532880004.882813,611950012.207031,584469970.703125,515530029.296875,615890014.648438,399250000.0,500279998.779297,488220001.220703,376980010.986328,495399993.896484,465149993.896484,564419982.910156,295260009.765625,,
Bosnia and Herzegovina,BIH,Net official development assistance received (current US$),DT.ODA.ODAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.99977648258,9999.99977648258,9999.99977648258,15689999.5803833,70239997.8637695,408570007.324219,965799987.792969,851809997.558594,862049987.792969,914969970.703125,1286239990.23438,737929992.675781,640080017.089844,555780029.296875,541919982.910156,686090026.855469,539890014.648438,536840026.855469,550609985.351563,448480010.986328,398369995.117188,511179992.675781,625780029.296875,568020019.53125,521210021.972656,630200012.207031,356390014.64843804,446119995.117188,440540008.544922,356070007.324219,460519989.013672,438649993.896484,564419982.910156,283899993.896484,,
Bosnia and Herzegovina,BIH,"Net official flows from UN agencies, CERF (current US$)",DT.NFL.CERF.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Net official flows from UN agencies, FAO (current US$)",DT.NFL.FAOG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258829.414844513,,,,,127938.49408626602,106711.447238922,183350.592851639,219879.999756813,150951.266288757,,
Bosnia and Herzegovina,BIH,"Net official flows from UN agencies, IAEA (current US$)",DT.NFL.IAEA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330000.013113022,230000.004172325,610000.014305115,340000.00357627904,740000.009536743,289999.99165535,150000.005960464,519999.980926514,400000.005960464,371125.906705856,90245.3809976578,321756.273508072,767973.54221344,631951.332092285,795479.357242584,719827.115535736,194507.31575489,,
Bosnia and Herzegovina,BIH,"Net official flows from UN agencies, IFAD (current US$)",DT.NFL.IFAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6019999.98092651,250000.0,3779999.97138977,7519999.98092651,2309999.94277954,,1080000.04291534,589999.973773956,1820000.05245209,2150000.09536743,3940000.05722046,2599999.90463257,1590000.0333786,4019999.98092651,2930000.0667572,1690000.05722046,2210000.03814697,1200000.04768372,540000.021457672,-636552.98948288,859086.275100708,1716223.59752655,3590306.9972991897,2095401.52549744,3790192.84248352,-1881999.96948242,-2887850.04615784,,
Bosnia and Herzegovina,BIH,"Net official flows from UN agencies, ILO (current US$)",DT.NFL.ILOG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139645.50197124502,85800.2305030823,121639.996767044,295940.011739731,220760.002732277,56480.0016582012,211456.89487457304,633260.011672974,274305.1648139949,298999.99499321,394454.538822174,,
Bosnia and Herzegovina,BIH,"Net official flows from UN agencies, SDGFUND (current US$)",DT.NFL.SDGF.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749930.97782135,,
Bosnia and Herzegovina,BIH,"Net official flows from UN agencies, SPRP (current US$)",DT.NFL.SPRP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248500.004410744,25403.9391875267,,
Bosnia and Herzegovina,BIH,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79999.9982118607,9999.99977648258,119999.997317791,,79999.9982118607,119999.997317791,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Net official flows from UN agencies, UNCDF (current US$)",DT.NFL.UNCD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Net official flows from UN agencies, UNCOVID (current US$)",DT.NFL.UNCV.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2638.02008703351,,
Bosnia and Herzegovina,BIH,"Net official flows from UN agencies, UNCTAD (current US$)",DT.NFL.UNCTAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000.0035762787,200000.002980232,3569999.9332428,4750000.0,5000000.0,5260000.228881841,-2279999.97138977,209999.993443489,1059999.94277954,1610000.01430511,800000.011920929,850000.023841858,819999.992847443,819999.992847443,1129999.99523163,1000000.0,509999.99046325695,610000.014305115,588762.879371643,608008.027076721,625968.039035797,410542.696714401,427326.887845993,353799.253702164,350428.134202957,348030.000925064,339092.433452606,524482.0713996891,625144.124031067,,
Bosnia and Herzegovina,BIH,"Net official flows from UN agencies, UNECE (current US$)",DT.NFL.UNEC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Net official flows from UN agencies, UNEP (current US$)",DT.NFL.UNEP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389999.98569488496,239999.994635582,159999.99642372102,289999.99165535,129999.995231628,59999.9986588955,59999.9986588955,349999.99403953605,239999.994635582,340000.00357627904,430000.00715255697,449999.988079071,469999.998807907,430000.00715255697,560000.002384186,469999.998807907,412916.988134384,414539.009332657,654365.420341492,519614.87531662,424147.90391922,409018.695354462,669610.023498535,1046272.99308777,1325649.97673035,1156336.30752563,1322250.00858307,,
Bosnia and Herzegovina,BIH,"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96550003.0517578,,,,,,24079999.9237061,22280000.6866455,19700000.762939498,13020000.4577637,10949999.8092651,3960000.03814697,3150000.09536743,4440000.05722046,3529999.97138977,2490000.00953674,389999.98569488496,,29500.000178813894,,,3386340.6181335403,4469110.4888916,5850940.227508539,2625975.3704071,431470.75176239,1699275.61283112,960600.018501282,603200.018405914,,
Bosnia and Herzegovina,BIH,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4110000.1335144,11470000.2670288,1629999.99523163,2369999.88555908,1600000.02384186,939999.997615814,439999.997615814,540000.021457672,560000.002384186,790000.021457672,939999.997615814,1139999.98569489,829999.983310699,750000.0,750000.0,800000.011920929,1299999.95231628,1057993.2928085302,1017441.63036346,1183891.05796814,1096872.80654907,847468.674182892,920960.009098053,852078.795433044,1080999.9704361,819000.005722046,822000.026702881,888999.998569489,,
Bosnia and Herzegovina,BIH,"Net official flows from UN agencies, UNIDIR (current US$)",DT.NFL.UNID.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Net official flows from UN agencies, UNIDO (current US$)",DT.NFL.UNIDO.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Net official flows from UN agencies, UNPBF (current US$)",DT.NFL.UNPB.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186095.997691154,1530611.03820801,-116832.718253136,1123.99994395673,919639.527797699,1953305.60207367,579990.029335022,-14340.0002270937,2681942.70133972,,
Bosnia and Herzegovina,BIH,"Net official flows from UN agencies, UNRWA (current US$)",DT.NFL.UNRW.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159999.99642372102,219999.998807907,600000.023841858,529999.971389771,899999.976158142,610000.014305115,319999.99284744303,899999.976158142,379999.995231628,370000.0047683721,939999.997615814,779999.971389771,610000.014305115,920000.016689301,839999.973773956,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Net official flows from UN agencies, UNWOMEN (current US$)",DT.NFL.UNWN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661334.991455078,645098.030567169,,
Bosnia and Herzegovina,BIH,"Net official flows from UN agencies, UNWTO (current US$)",DT.NFL.UNWT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000.005960464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449999.988079071,25407.0907831192,62214.9892151356,294467.329978943,301233.053207397,446985.78119278,416270.822286606,943887.054920197,266429.424285889,595289.587974548,743399.977684021,237408.265471458,,
